uri,om_funcionamiento,om_proteccion,om_tipoLuz,om_materialS,geo_long,om_potencia,om_tipoLampara,geo_lat,om_altura,om_tipoSoporte,om_circuitos,om_materialL
http://opendata.caceres.es/recurso/energia/farolas/Farola/11755,S,F,AC,F,-6.370389584287982,150,VSAP,39.48888421658117,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11756,S,F,AC,F,-6.370416771775535,150,VSAP,39.48859198929216,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11757,S,F,AC,F,-6.370361595375102,150,VSAP,39.48925488215143,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11758,S,F,AC,F,-6.369131912564899,150,VSAP,39.489186999026145,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11759,S,F,AC,F,-6.370565195361599,150,VSAP,39.48874249278688,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11760,S,F,AC,F,-6.371698569960147,150,VSAP,39.489361679129686,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11761,S,F,AC,F,-6.371631374085506,150,VSAP,39.489022503358655,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11762,S,F,AC,F,-6.371286247720058,150,VSAP,39.489004306240226,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11763,S,F,AC,F,-6.370933798350705,150,VSAP,39.48898252087631,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11764,S,F,AC,F,-6.370633156797435,150,VSAP,39.48896682017978,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11765,S,F,AC,F,-6.371962571897086,150,VSAP,39.48902999461501,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11766,S,F,AC,F,-6.371693357980994,150,VSAP,39.48857964974317,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11767,S,F,AC,F,-6.371348234936439,150,VSAP,39.48856145290663,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11768,S,F,AC,F,-6.370995786606488,150,VSAP,39.488539667777154,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11769,S,F,AC,F,-6.370695146934335,150,VSAP,39.48852396730331,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11770,S,F,AC,F,-6.372024554869736,150,VSAP,39.48858714077956,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11771,S,F,AC,F,-6.37172571767227,250,VSAP,39.48806332522645,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11772,S,F,AC,F,-6.37138059600047,250,VSAP,39.488045128543384,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11773,S,F,AC,F,-6.371028150289825,250,VSAP,39.48802334269707,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11774,S,F,AC,F,-6.370727512825541,250,VSAP,39.488007642379834,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11775,S,F,AC,F,-6.372056910958492,250,VSAP,39.48807081606314,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11776,S,F,AC,F,-6.371755780100321,250,VSAP,39.48786627353812,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11777,S,F,AC,F,-6.371410659388194,250,VSAP,39.48784807697613,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11778,S,F,AC,F,-6.371058214621784,250,VSAP,39.48782629215344,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11779,S,F,AC,F,-6.370757577993558,250,VSAP,39.48781059194171,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11780,S,F,AC,F,-6.37208697245973,250,VSAP,39.487873764258175,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11781,S,F,AC,F,-6.371918850602164,150,VSAP,39.48603124659666,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11782,S,F,AC,F,-6.371573738876282,150,VSAP,39.48601305081589,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11783,S,F,AC,F,-6.371221304470162,150,VSAP,39.48599126591608,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11784,S,F,AC,F,-6.370920675670437,150,VSAP,39.485975566385044,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11785,S,F,AC,F,-6.372250034300088,150,VSAP,39.48603873656348,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11786,S,F,AC,F,-6.370035688216782,150,VSAP,39.48593094555099,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11787,S,F,AC,F,-6.369690577788574,150,VSAP,39.485912744206765,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11788,S,F,AC,F,-6.369338144760029,150,VSAP,39.4858909545284,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11789,S,F,AC,F,-6.369037515925164,150,VSAP,39.485875250124586,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11790,S,F,AC,F,-6.370366870937951,150,VSAP,39.485938440865596,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11791,S,F,AC,F,-6.370041815513022,150,VSAP,39.485768394867556,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11792,S,F,AC,F,-6.36969670588433,150,VSAP,39.485750193567924,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11793,S,F,AC,F,-6.369344273705509,150,VSAP,39.48572840303488,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11794,S,F,AC,F,-6.369043645567144,150,VSAP,39.48571269866992,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11795,S,F,AC,F,-6.370372997464769,150,VSAP,39.48577589013911,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11796,S,F,AC,F,-6.372687078603117,150,VSAP,39.485342934972444,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11797,S,F,AC,F,-6.372659238959402,150,VSAP,39.484911075318536,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11798,S,F,AC,F,-6.372387237714793,150,VSAP,39.484555815072824,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11799,S,F,AC,F,-6.372011112298761,150,VSAP,39.484276571195316,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11800,S,F,AC,F,-6.371659366632981,150,VSAP,39.484083373536244,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11801,S,F,AC,F,-6.371333319951069,150,VSAP,39.48391268264274,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11802,S,F,AC,F,-6.370963796560791,150,VSAP,39.48371223316947,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11803,S,F,AC,F,-6.370658103574727,150,VSAP,39.483535043432084,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11804,S,F,AC,F,-6.370432507915458,150,VSAP,39.48340499043594,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11805,S,F,AC,F,-6.370162724122236,150,VSAP,39.48326664255198,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11806,S,F,AC,F,-6.36991941543285,150,VSAP,39.48312544923534,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11807,S,F,AC,F,-6.369678115255481,150,VSAP,39.48300526339322,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11808,S,F,AC,F,-6.369438179305594,150,VSAP,39.48285921222416,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11809,S,F,AC,F,-6.369166209773324,150,VSAP,39.48271736852169,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11810,S,F,AC,F,-6.372368745488476,250,VSAP,39.48509062437515,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11811,S,F,AC,F,-6.37218882961046,250,VSAP,39.48474484758872,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11812,S,F,AC,F,-6.371812704047141,250,VSAP,39.48446560306927,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11813,S,F,AC,F,-6.37146095804009,250,VSAP,39.484272404801416,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11814,S,F,AC,F,-6.371134910982812,250,VSAP,39.48410171424268,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11815,S,F,AC,F,-6.370765387260428,250,VSAP,39.483901263229434,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11816,S,F,AC,F,-6.370459693971714,250,VSAP,39.483724073864224,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11817,S,F,AC,F,-6.370234098111995,250,VSAP,39.4835940204784,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11818,S,F,AC,F,-6.369964314061542,250,VSAP,39.48345567122617,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11819,S,F,AC,F,-6.369721005158781,250,VSAP,39.48331447748935,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11820,S,F,AC,F,-6.36947970471036,250,VSAP,39.48319429122806,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11821,S,F,AC,F,-6.369239768570497,250,VSAP,39.48304823964548,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11822,S,F,AC,F,-6.368967798751861,250,VSAP,39.48290639547136,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11823,S,F,AC,F,-6.372373082009958,250,VSAP,39.485608288166624,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11824,S,F,AC,F,-6.372401535756157,250,VSAP,39.48535643730627,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11825,S,F,AC,F,-6.372359556945794,250,VSAP,39.48578478669236,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11826,S,F,AC,F,-6.372072710732939,150,VSAP,39.4858756242556,10,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11827,S,F,AC,F,-6.371726013005203,150,VSAP,39.48585544717197,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11828,S,F,AC,F,-6.371429995679648,150,VSAP,39.48584381713114,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11829,S,F,AC,F,-6.37110849966875,150,VSAP,39.48583161080653,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11830,S,F,AC,F,-6.368301807904,150,VSAP,39.483788524533566,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11831,S,F,AC,F,-6.368851587306002,150,VSAP,39.48417102788135,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11832,S,F,AC,F,-6.369280469825367,150,VSAP,39.48447062532307,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11833,S,F,AC,F,-6.369749586585755,150,VSAP,39.48480817240221,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11834,S,F,AC,F,-6.370965847206946,150,VSAP,39.48569175271156,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11835,S,F,AC,F,-6.370655525901459,150,VSAP,39.4854676333175,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11836,S,F,AC,F,-6.370379218557639,150,VSAP,39.48527142087998,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11837,S,F,AC,F,-6.370093637413162,150,VSAP,39.485067595397844,10,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11838,S,F,AC,F,-6.36792579301109,150,VSAP,39.48367831334942,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11839,S,F,AC,F,-6.368425819458386,150,VSAP,39.484027620491624,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11840,S,F,AC,F,-6.368891838174953,150,VSAP,39.48436519000894,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11841,S,F,AC,F,-6.369398279663256,150,VSAP,39.48472292725652,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11842,S,F,AC,F,-6.369791891794813,150,VSAP,39.485020479351824,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11843,N,F,AC,F,-6.370130036939838,150,VSAP,39.48526743375935,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11844,S,F,AC,F,-6.370431832173966,150,VSAP,39.48547527913704,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11845,S,F,AC,F,-6.372328667794204,150,VSAP,39.486156485604965,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11846,S,F,AC,F,-6.372254860780465,150,VSAP,39.48700002127694,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11847,S,F,AC,F,-6.372215451025478,150,VSAP,39.48737797046933,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11848,S,F,P,F,-6.372124770290126,250,HM,39.487365233501926,9,O,6,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11849,S,F,AC,F,-6.368740463396047,150,VSAP,39.4844283335312,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11850,S,F,AC,F,-6.368132944590282,150,VSAP,39.48420403926801,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11851,S,F,AC,F,-6.367868101959907,150,VSAP,39.48442793516081,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11852,S,F,AC,F,-6.367629618640994,150,VSAP,39.484616129443,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11853,S,F,AC,F,-6.367701861978172,150,VSAP,39.48435883150973,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11854,S,F,AC,F,-6.367909285872536,150,VSAP,39.48416509401369,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11855,S,F,AC,F,-6.367492773039441,150,VSAP,39.4845138112134,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11856,S,F,AC,F,-6.368556927529498,150,VSAP,39.48458190016365,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11857,S,F,AC,F,-6.368403100387185,150,VSAP,39.4847058518399,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11858,S,F,AC,F,-6.368219563042942,150,VSAP,39.48485941788337,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11859,S,F,AC,F,-6.368073661785453,150,VSAP,39.48498048743799,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11860,S,F,AC,F,-6.370483124860535,150,VSAP,39.486353604874424,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11861,S,F,AC,F,-6.368674186104927,150,VSAP,39.48538474407684,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11862,S,F,AC,F,-6.368875225883646,150,VSAP,39.48523348170013,10,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11863,S,F,AC,F,-6.37218033590801,150,VSAP,39.48772041228776,11,Ba,4,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11864,S,F,P,F,-6.370921872679385,250,HM,39.4860638181577,9,O,6,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11865,S,F,AC,F,-6.369001202283827,150,VSAP,39.48626712729186,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11866,S,F,AC,F,-6.370251619213422,150,VSAP,39.4863389137639,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11867,S,F,AC,F,-6.370042078775525,150,VSAP,39.486324718440734,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11868,S,F,AC,F,-6.369647191287855,150,VSAP,39.48630254714594,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11869,S,F,AC,F,-6.369403339684644,150,VSAP,39.486291355852316,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11870,S,F,AC,F,-6.370413378963839,150,VSAP,39.487305146143406,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11871,S,F,AC,F,-6.36893143639978,150,VSAP,39.48721866611063,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11872,S,F,AC,F,-6.370181870191083,150,VSAP,39.48729045479099,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11873,S,F,AC,F,-6.369972326925665,150,VSAP,39.487276259249015,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11874,S,F,AC,F,-6.36957743526302,150,VSAP,39.48725408756731,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11875,S,F,AC,F,-6.369333579232253,150,VSAP,39.48724289509164,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11876,S,F,AC,F,-6.370307687169713,250,VSAP,39.487771048011155,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11877,S,F,AC,F,-6.36891022870737,250,VSAP,39.48769614146332,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11878,S,F,AC,F,-6.369179701487012,250,VSAP,39.487706004978875,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11879,S,F,AC,F,-6.369956053212639,250,VSAP,39.48774803859038,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11880,S,F,AC,F,-6.369582415724667,250,VSAP,39.487728292062506,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11881,S,F,AC,F,-6.37038495393296,150,VSAP,39.486817780742214,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11882,S,F,AC,F,-6.368987514383897,150,VSAP,39.486742875748654,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11883,S,F,AC,F,-6.369256984669553,150,VSAP,39.48675273898991,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11884,S,F,AC,F,-6.370033324727159,150,VSAP,39.486794771711686,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11885,S,F,AC,F,-6.369659693458182,150,VSAP,39.486775025625725,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11886,S,F,AC,F,-6.370550715465719,150,VSAP,39.48719615883114,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11887,S,F,AC,F,-6.37056758806714,150,VSAP,39.487006520490326,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11888,S,F,AC,F,-6.368796424376427,150,VSAP,39.48710753167713,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11889,S,F,AC,F,-6.368813301699929,150,VSAP,39.4869178937473,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11890,S,F,AC,F,-6.368841389884144,150,VSAP,39.48662399896469,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11891,S,F,AC,F,-6.368858266895484,150,VSAP,39.48643436100618,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11892,S,F,AC,F,-6.370595032478631,150,VSAP,39.48672954352167,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11893,S,F,AC,F,-6.370611904776382,150,VSAP,39.48653990515297,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11894,S,F,AC,F,-6.370634914613565,150,VSAP,39.48625342445193,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11895,S,F,AC,F,-6.370651785454352,150,VSAP,39.48606378602976,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11896,S,F,AC,F,-6.368871923724411,150,VSAP,39.48613826198732,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11897,S,F,AC,F,-6.368888800461883,150,VSAP,39.485948624003456,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11898,S,F,AC,F,-6.370510809430275,150,VSAP,39.48767426098857,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11899,S,F,AC,F,-6.370527681200208,150,VSAP,39.48748462174863,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11900,S,F,AC,F,-6.36874978551261,150,VSAP,39.48757042879975,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11901,S,F,AC,F,-6.368766661983057,150,VSAP,39.48738079087191,11,Ba,5,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11902,S,F,AC,F,-6.368809411126466,250,VSAP,39.48789851699634,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11903,S,F,AC,F,-6.369063510336664,250,VSAP,39.48791139203439,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11904,S,F,AC,F,-6.369574628325173,250,VSAP,39.48793483272581,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11905,S,F,AC,F,-6.370275689027403,250,VSAP,39.487976811996326,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11906,S,F,AC,F,-6.369942087207913,250,VSAP,39.487957393415186,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11907,S,F,AC,F,-6.369368768921215,150,VSAP,39.48823723073795,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11908,S,F,AC,F,-6.369385643975488,150,VSAP,39.48804759268882,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11909,S,F,AC,F,-6.370600876319427,150,VSAP,39.48834374879624,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11910,S,F,AC,F,-6.370617748108392,150,VSAP,39.48815410956002,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11911,S,F,AC,F,-6.370453239183493,150,VSAP,39.48822878561383,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11912,S,F,AC,F,-6.369566999676947,150,VSAP,39.48838122365081,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11913,S,F,AC,F,-6.370268064811459,150,VSAP,39.48842320401436,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11914,S,F,AC,F,-6.369934460900366,150,VSAP,39.488403784441275,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11915,S,F,AC,F,-6.369317227131423,150,VSAP,39.48881584994516,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11916,S,F,AC,F,-6.369344417861281,150,VSAP,39.48852362392718,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11917,S,F,AC,F,-6.370261488025494,150,VSAP,39.48894346186006,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11918,S,F,AC,F,-6.369429289522689,150,VSAP,39.48890257839645,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11919,S,F,AC,F,-6.369734519207847,150,VSAP,39.48891683655918,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11920,S,F,AC,F,-6.369982878310596,150,VSAP,39.4889283373786,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11921,S,F,AC,F,-6.369026986285173,150,VSAP,39.488878895551956,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11922,S,F,AC,F,-6.36922699310389,150,VSAP,39.488122840143774,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11923,S,F,AC,F,-6.369167326994743,150,VSAP,39.48880017445824,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11924,S,F,AC,F,-6.369192505853805,150,VSAP,39.48849441230522,11,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11925,S,F,AC,F,-6.368597636135469,150,VSAP,39.48879160412699,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11926,S,F,AC,F,-6.368709120057584,150,VSAP,39.48800717085834,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11927,S,F,AC,F,-6.368679010162153,150,VSAP,39.488262646926984,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11928,S,F,AC,F,-6.368654624207718,150,VSAP,39.4885473004581,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11929,S,F,AC,F,-6.368397667606034,150,VSAP,39.48803180768805,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11930,S,F,AC,F,-6.368383956967739,150,VSAP,39.488123924389775,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11931,S,F,AC,F,-6.368374152188665,150,VSAP,39.48820292630388,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11932,S,F,AC,F,-6.368381792701516,150,VSAP,39.48827176054249,11,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11933,S,F,AC,F,-6.372078431843641,150,VSAP,39.48896606992209,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11934,S,F,AC,F,-6.372105611164177,150,VSAP,39.48867384197997,11,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11935,S,F,AC,F,-6.37591116646277,150,VSAP,39.482266562950024,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11936,S,F,AC,F,-6.374991000803603,150,VSAP,39.48258653165235,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11937,S,F,AC,F,-6.374749535571097,150,VSAP,39.48250017691439,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11938,S,F,AC,F,-6.374483880442283,150,VSAP,39.48240480686966,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11939,S,F,AC,F,-6.374187436242689,150,VSAP,39.48229973170523,10,Ba,3,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11940,S,F,AC,F,-6.375787149231388,150,VSAP,39.48195368002969,10,Ba,2,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/11941,S,F,AC,F,-6.36678613166472,70,VSAP,39.479264788638424,5,Ba,1,P
http://opendata.caceres.es/recurso/energia/farolas/Farola/1872,S,F,F,F,-6.374818968465018,250,VMCC,39.47771027205455,5,Br,3,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/1873,S,F,F,F,-6.374637437846022,250,VMCC,39.47762985844544,5,Br,4,F
http://opendata.caceres.es/recurso/energia/farolas/Farola/1874,S,F,AC,F,-6.375129490292211,250,VMCC,39.47771598664578,4,Br,2,P
